checkpoint_id,source,relative_path,filename,size_bytes,sha256,top_level_keys,structure,epoch_if_available,model_name_if_available,mu_if_available,metric_if_available,optimizer_state_present,compatible_model,matching_legacy_sha256,suspected_notebook,status,inspect_error
sha256:94f99a3efdeb2094bb30,LOCAL,checkpoints_massive/best_model.pth,best_model.pth,32712893,94f99a3efdeb2094bb305b0362338eb053c17c8cb4b81f9529e95c45822894ed,stem.0.weight;stem.1.weight;stem.1.bias;stem.1.running_mean;stem.1.running_var;stem.1.num_batches_tracked;body.0.conv.0.weight;body.0.conv.1.weight;body.0.conv.1.bias;body.0.conv.1.running_mean;body.0.conv.1.running_var;body.0.conv.1.num_batches_tracked;body.0.conv.3.weight;body.0.conv.4.weight;body.0.conv.4.bias;body.0.conv.4.running_mean;body.0.conv.4.running_var;body.0.conv.4.num_batches_tracked;body.0.conv.6.weight;body.0.conv.7.weight;body.0.conv.7.bias;body.0.conv.7.running_mean;body.0.conv.7.running_var;body.0.conv.7.num_batches_tracked;body.0.se.1.weight;body.0.se.1.bias;body.0.se.3.weight;body.0.se.3.bias;body.1.conv.0.weight;body.1.conv.1.weight;body.1.conv.1.bias;body.1.conv.1.running_mean;body.1.conv.1.running_var;body.1.conv.1.num_batches_tracked;body.1.conv.3.weight;body.1.conv.4.weight;body.1.conv.4.bias;body.1.conv.4.running_mean;body.1.conv.4.running_var;body.1.conv.4.num_batches_tracked;body.1.conv.6.weight;body.1.conv.7.weight;body.1.conv.7.bias;body.1.conv.7.running_mean;body.1.conv.7.running_var;body.1.conv.7.num_batches_tracked;body.1.se.1.weight;body.1.se.1.bias;body.1.se.3.weight;body.1.se.3.bias;body.2.conv.0.weight;body.2.conv.1.weight;body.2.conv.1.bias;body.2.conv.1.running_mean;body.2.conv.1.running_var;body.2.conv.1.num_batches_tracked;body.2.conv.3.weight;body.2.conv.4.weight;body.2.conv.4.bias;body.2.conv.4.running_mean;body.2.conv.4.running_var;body.2.conv.4.num_batches_tracked;body.2.conv.6.weight;body.2.conv.7.weight;body.2.conv.7.bias;body.2.conv.7.running_mean;body.2.conv.7.running_var;body.2.conv.7.num_batches_tracked;body.2.se.1.weight;body.2.se.1.bias;body.2.se.3.weight;body.2.se.3.bias;body.3.conv.0.weight;body.3.conv.1.weight;body.3.conv.1.bias;body.3.conv.1.running_mean;body.3.conv.1.running_var;body.3.conv.1.num_batches_tracked;body.3.conv.3.weight;body.3.conv.4.weight;body.3.conv.4.bias;body.3.conv.4.running_mean;body.3.conv.4.running_var;body.3.conv.4.num_batches_tracked;body.3.conv.6.weight;body.3.conv.7.weight;body.3.conv.7.bias;body.3.conv.7.running_mean;body.3.conv.7.running_var;body.3.conv.7.num_batches_tracked;body.3.se.1.weight;body.3.se.1.bias;body.3.se.3.weight;body.3.se.3.bias;body.4.conv.0.weight;body.4.conv.1.weight;body.4.conv.1.bias;body.4.conv.1.running_mean;body.4.conv.1.running_var;body.4.conv.1.num_batches_tracked,raw_state_dict,,,,,False,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:debf984fab8ae9cc7a8c,LOCAL,checkpoints_massive/checkpoint_epoch_36.pth,checkpoint_epoch_36.pth,97552805,debf984fab8ae9cc7a8c6c1dcbd6f3cea961ea9a5699c00273433f33454762e2,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,36,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:a2f84e544674bd449c7e,LOCAL,checkpoints_massive/checkpoint_epoch_37.pth,checkpoint_epoch_37.pth,97552805,a2f84e544674bd449c7e92a13885700ec3f8cf902c3840467f0e7cf36386a9a4,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,37,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:8e695b59bf2142e6c6d4,LOCAL,checkpoints_massive/checkpoint_epoch_38.pth,checkpoint_epoch_38.pth,97552805,8e695b59bf2142e6c6d4a4f04262addf85090a94ae5cb5ee6eb70479cfac3dfc,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,38,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:ad67cbc3e257852f231d,LOCAL,checkpoints_massive/checkpoint_epoch_39.pth,checkpoint_epoch_39.pth,97552805,ad67cbc3e257852f231debc5f977edd5c15dc97f055ff6842303b7bf73a8a5ef,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,39,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:74e7f8d1feb67698437e,LOCAL,checkpoints_massive/checkpoint_epoch_4.pth,checkpoint_epoch_4.pth,97551360,74e7f8d1feb67698437efe836b2908b5895bcb6847c7b2478ed0a4da3f302452,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,4,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:8e4e6a2bab83b136836e,LOCAL,checkpoints_massive/checkpoint_epoch_40.pth,checkpoint_epoch_40.pth,97552805,8e4e6a2bab83b136836e69d45552a5d925be48e46bb840def45b554da62db6d9,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,40,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:3c55a0dad39af7e63566,LOCAL,checkpoints_massive/checkpoint_epoch_41.pth,checkpoint_epoch_41.pth,97552805,3c55a0dad39af7e635669d4c10eac35c003710e20e894d44119ec33c7071b3fd,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,41,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:fa18fce2963f9302740a,LOCAL,checkpoints_massive/checkpoint_epoch_42.pth,checkpoint_epoch_42.pth,97552805,fa18fce2963f9302740a1e8b45dc8abf7de42c2d69bf3fda61201629f14d9a6b,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,42,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:bc2d04e0e6b630757f7f,LOCAL,checkpoints_massive/checkpoint_epoch_43.pth,checkpoint_epoch_43.pth,97552805,bc2d04e0e6b630757f7f362bf95c387be140a1afd555e694c864e1dcd82afd5f,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,43,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:4311b7b4df1d27c1b16e,LOCAL,checkpoints_massive/checkpoint_epoch_44.pth,checkpoint_epoch_44.pth,97552805,4311b7b4df1d27c1b16e3f9452fc94de50dfbb7165cd470e7d95e31d055dc947,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,44,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:cab068b07a303c6fffa7,LOCAL,checkpoints_massive/checkpoint_epoch_45.pth,checkpoint_epoch_45.pth,97552805,cab068b07a303c6fffa726b2d3539cb4e47d10759bef1135c925e72328ef2b64,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,45,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:8d458138ded5ee469428,LOCAL,checkpoints_massive/checkpoint_epoch_46.pth,checkpoint_epoch_46.pth,97552805,8d458138ded5ee4694283839d7cc1112dc254d404047a9fe25f7a9ab1913c7bd,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,46,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:ec34aacf7605891b4858,LOCAL,checkpoints_massive/checkpoint_epoch_47.pth,checkpoint_epoch_47.pth,97552805,ec34aacf7605891b4858c609feb0e872fa32ad7338610e63fd79a26bcea30590,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,47,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:4f0e370fe9a6321b8166,LOCAL,checkpoints_massive/checkpoint_epoch_48.pth,checkpoint_epoch_48.pth,97552805,4f0e370fe9a6321b81662b4a05baef38798c2a301857e5752dd16e3319d676ff,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,48,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:3f24e026a38028d15c1f,LOCAL,checkpoints_massive/checkpoint_epoch_49.pth,checkpoint_epoch_49.pth,97552805,3f24e026a38028d15c1f00d57267c64455f3ba69d550f8d12c4ac0697728c13f,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,49,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:f2908a95a35159631f87,LOCAL,checkpoints_massive/checkpoint_epoch_5.pth,checkpoint_epoch_5.pth,97551360,f2908a95a35159631f872617566fc2ed698d33ce8b2f5aa60ef99fd119679d93,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,5,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:94c6a64374beb9718a1d,LOCAL,checkpoints_massive/checkpoint_epoch_50.pth,checkpoint_epoch_50.pth,97552805,94c6a64374beb9718a1d97f6a88d327aa335914fb12f943abb4357dadbb46e44,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,50,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:65ff6fb86d91a42e1a8f,LOCAL,checkpoints_massive/checkpoint_epoch_51.pth,checkpoint_epoch_51.pth,97552805,65ff6fb86d91a42e1a8f0559b91c2cceeab68b0eaf5574d350fc2c691b1013b0,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,51,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:9ce34f6172ebfe672d02,LOCAL,checkpoints_massive/checkpoint_epoch_52.pth,checkpoint_epoch_52.pth,97552805,9ce34f6172ebfe672d02de7630c42617d77305ccc45ebe884cd448d353c1b0be,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,52,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:fc26dea91f7d41f73bef,LOCAL,checkpoints_massive/checkpoint_epoch_53.pth,checkpoint_epoch_53.pth,97552805,fc26dea91f7d41f73bef7a1eec3cc2da305d1db24f7768ba25e848270c355950,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,53,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:fea1e99beddb7cc2d3af,LOCAL,checkpoints_massive/checkpoint_epoch_54.pth,checkpoint_epoch_54.pth,97552805,fea1e99beddb7cc2d3afe8dfecad67f7e5b3df6e34406e179b9781bb90ddd4ef,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,54,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:52f13976cfe48d23654b,LOCAL,checkpoints_massive/checkpoint_epoch_55.pth,checkpoint_epoch_55.pth,97552805,52f13976cfe48d23654b3aa9fcb63783c7de40fc25ac7a78c1b7071dd6335b7b,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,55,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:f0f31993a3f4b870904f,LOCAL,checkpoints_massive/checkpoint_epoch_56.pth,checkpoint_epoch_56.pth,97552805,f0f31993a3f4b870904f9f57fb0186ebef744aca214c13bdba16e360f1c29773,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,56,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:b7c6794cfbd21b9737c3,LOCAL,checkpoints_massive/checkpoint_epoch_57.pth,checkpoint_epoch_57.pth,97552805,b7c6794cfbd21b9737c371ab313b6871d5ceb7c0123d8458861f02497356cac4,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,57,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:423453c280955993f984,LOCAL,checkpoints_massive/checkpoint_epoch_58.pth,checkpoint_epoch_58.pth,97552805,423453c280955993f984c1bf8412cc866814367b499483fae5c5762970f8ad4f,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,58,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:0ccc6f47f5d75fd4c76b,LOCAL,checkpoints_massive/checkpoint_epoch_59.pth,checkpoint_epoch_59.pth,97552805,0ccc6f47f5d75fd4c76b7c716ad7285d00e2697bc464e2dc38cdcc1dfb44f984,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,59,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:14353f2b83d95548fd39,LOCAL,checkpoints_massive/checkpoint_epoch_6.pth,checkpoint_epoch_6.pth,97551360,14353f2b83d95548fd39a94c895989f1d70dd678db0966a7d4ba57356dc3a7f5,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,6,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:4bb9f2f33fa9f8c32165,LOCAL,checkpoints_massive/checkpoint_epoch_60.pth,checkpoint_epoch_60.pth,97552805,4bb9f2f33fa9f8c32165c3cf5b95c09a3806129232004a774b6392b0291c5892,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,60,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:52f286031d6dddd39a1c,LOCAL,checkpoints_massive/checkpoint_epoch_61.pth,checkpoint_epoch_61.pth,97552805,52f286031d6dddd39a1cf44d1a3a6a85dcb8250be481b97a6738fcab3b28166b,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,61,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:e6a07e0da47558cf6086,LOCAL,checkpoints_massive/checkpoint_epoch_62.pth,checkpoint_epoch_62.pth,97552805,e6a07e0da47558cf60866614426b409dce98d7f9f7f2a29e1a1cff51f4db12d2,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,62,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:e51ef78dc0e3985e9f20,LOCAL,checkpoints_massive/checkpoint_epoch_63.pth,checkpoint_epoch_63.pth,97552805,e51ef78dc0e3985e9f207fa9928a0bd225a924c31dd97d9ab1132cb183a6e01a,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,63,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:415641d6e462f951f7f4,LOCAL,checkpoints_massive/checkpoint_epoch_64.pth,checkpoint_epoch_64.pth,97552805,415641d6e462f951f7f441c43268194a9aa3c9a8f51679cefaf9dcb5df6b4bd9,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,64,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:245412bfadd9f24bdefa,LOCAL,checkpoints_massive/checkpoint_epoch_65.pth,checkpoint_epoch_65.pth,97552805,245412bfadd9f24bdefa8cdad12f13f1c2979207ec9aad74cee548346deb8e8d,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,65,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:0205e2aac1291605e9f6,LOCAL,checkpoints_massive/checkpoint_epoch_66.pth,checkpoint_epoch_66.pth,97552805,0205e2aac1291605e9f6a1ac3751dd15e320a16d1808f176f04f56f68474d566,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,66,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:57cdb983558da2cd165f,LOCAL,checkpoints_massive/checkpoint_epoch_67.pth,checkpoint_epoch_67.pth,97552805,57cdb983558da2cd165fe0d9396b4d8467b0566ea5410260f40f3427429dd379,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,67,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:afb7d5469cb22e5d76d8,LOCAL,checkpoints_massive/checkpoint_epoch_68.pth,checkpoint_epoch_68.pth,97552805,afb7d5469cb22e5d76d88a557f9edecbadc6103708b6c0515c9e4f247d73106b,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,68,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:5fbe3fd57eb70320fc44,LOCAL,checkpoints_massive/checkpoint_epoch_69.pth,checkpoint_epoch_69.pth,97552805,5fbe3fd57eb70320fc44009d223869b287a47aa71ff653d02f1008e75a5ea384,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,69,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:05873fa9bb435bfaa6a0,LOCAL,checkpoints_massive/checkpoint_epoch_7.pth,checkpoint_epoch_7.pth,97551360,05873fa9bb435bfaa6a0bab4d7e6272872e658b7af8198fff2b5aff731281db7,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,7,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:01afddcdc1c54cac0a8c,LOCAL,checkpoints_massive/checkpoint_epoch_70.pth,checkpoint_epoch_70.pth,97552805,01afddcdc1c54cac0a8c8076171efc75b5ae4a744434d181b42cf2d91676406f,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,70,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:31ccbad2805129e63492,LOCAL,checkpoints_massive/checkpoint_epoch_71.pth,checkpoint_epoch_71.pth,97552805,31ccbad2805129e63492c8e395176c501f19e7fe548b1cc47eca4e8fa793fea3,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,71,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:26ac43e3e758ce85858b,LOCAL,checkpoints_massive/checkpoint_epoch_72.pth,checkpoint_epoch_72.pth,97552805,26ac43e3e758ce85858b56ed0fad2717349935de5d21229e4e75f204dc1ce21c,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,72,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:4eaa8e42ee57e28d3057,LOCAL,checkpoints_massive/checkpoint_epoch_73.pth,checkpoint_epoch_73.pth,97552805,4eaa8e42ee57e28d3057718dad0fe42d5bf0248d05818a050a168eecdf7571a8,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,73,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:fd264c4555b023f97e83,LOCAL,checkpoints_massive/checkpoint_epoch_74.pth,checkpoint_epoch_74.pth,97552805,fd264c4555b023f97e8343dcc963331fb3e8849ceb45e09d8c5d72a564e42450,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,74,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:774ebac81e7882d6513e,LOCAL,checkpoints_massive/checkpoint_epoch_75.pth,checkpoint_epoch_75.pth,97552805,774ebac81e7882d6513e88b30f7d18282a570e25bda75d4f271a678cd0847113,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,75,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:c1b32abbb8e33aa7c623,LOCAL,checkpoints_massive/checkpoint_epoch_76.pth,checkpoint_epoch_76.pth,97552805,c1b32abbb8e33aa7c62393d2687d9c3becc6cf9dc17ddada37af94f204a7b3ca,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,76,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:3894da554f7564dacfb4,LOCAL,checkpoints_massive/checkpoint_epoch_77.pth,checkpoint_epoch_77.pth,97552805,3894da554f7564dacfb47f8e665a9199f0d490e7e58bd1d735b29518790b9507,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,77,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:e1bb76f91420b918710d,LOCAL,checkpoints_massive/checkpoint_epoch_78.pth,checkpoint_epoch_78.pth,97552805,e1bb76f91420b918710d032ed878927050a972d9342aac302b79c4f38486a3e4,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,78,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:f7e36cbdf1008da17dcd,LOCAL,checkpoints_massive/checkpoint_epoch_79.pth,checkpoint_epoch_79.pth,97552805,f7e36cbdf1008da17dcdd36061f2061ff4ad1ef092c30fe840ffcd354f9bcc72,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,79,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:309756d873293496b0be,LOCAL,checkpoints_massive/checkpoint_epoch_8.pth,checkpoint_epoch_8.pth,97551360,309756d873293496b0be061da6fe37914e64d0bd37926ebbc27948fca16cf46c,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,8,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:ee7aeae1b4436768f274,LOCAL,checkpoints_massive/checkpoint_epoch_80.pth,checkpoint_epoch_80.pth,97552805,ee7aeae1b4436768f274aad05484cd27edb75e3c19c1ea2304f1af6f76e060d9,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,80,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:b84c9d93d76777436dba,LOCAL,checkpoints_massive/checkpoint_epoch_81.pth,checkpoint_epoch_81.pth,97552805,b84c9d93d76777436dbafc5a0d5b653e7a335187955b0c4a8ec896a3d54dab17,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,81,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:5dc4644d8fb3f7ac2600,LOCAL,checkpoints_massive/checkpoint_epoch_82.pth,checkpoint_epoch_82.pth,97552805,5dc4644d8fb3f7ac260026f9be433b6b645676acc42a465977aa661f10ef146d,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,82,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:16073f1bee5b2e79a2dc,LOCAL,checkpoints_massive/checkpoint_epoch_83.pth,checkpoint_epoch_83.pth,97552805,16073f1bee5b2e79a2dc4e903f203ca56eb34ea7c23e64c5436194ea79cc5770,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,83,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:482a685d4ad6c6df3db9,LOCAL,checkpoints_massive/checkpoint_epoch_84.pth,checkpoint_epoch_84.pth,97552805,482a685d4ad6c6df3db97bf11a7be60de91cccdb531370311bd5190c99aedcda,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,84,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:dd9308ec80f0420c8e0e,LOCAL,checkpoints_massive/checkpoint_epoch_85.pth,checkpoint_epoch_85.pth,97552805,dd9308ec80f0420c8e0e3f78fbe019259b7e95f506467994e0d7f5c81a7957e5,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,85,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:f4143f7f0e5077dfa750,LOCAL,checkpoints_massive/checkpoint_epoch_86.pth,checkpoint_epoch_86.pth,97552805,f4143f7f0e5077dfa750be8f30c23359324257bbd93beeb2c8a2124df61d27bb,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,86,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:142a0e20a164d55d0818,LOCAL,checkpoints_massive/checkpoint_epoch_87.pth,checkpoint_epoch_87.pth,97552805,142a0e20a164d55d0818835b0acaea867038f634a3ec0e493c90c169806fc5b6,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,87,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:2b590b451a2f834d1170,LOCAL,checkpoints_massive/checkpoint_epoch_88.pth,checkpoint_epoch_88.pth,97552805,2b590b451a2f834d117005778800afe4704b88647ce164564fa010afb0d5e010,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,88,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:be34ecd4623061875b91,LOCAL,checkpoints_massive/checkpoint_epoch_89.pth,checkpoint_epoch_89.pth,97552805,be34ecd4623061875b91a6237b7f811122c3ba8afe90bd49d4ae87f8546ef101,epoch;model_state_dict;optimizer_state_dict,dict containing model_state_dict,89,,,,True,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
